payCardID,Passenger,age,age_group,payCardSex,payCardBank,total_number_of_Transactions,Most_frequent_corridorName,Most_frequent_tapInStopsName,Most_Frequent_tapOutStopsName,signup_date,last_active_date
6011192316926012,"Emin Hutagalung, S.Gz",49,Non-Student,M,dki,38,Grogol - Benhil,Sbr. RS Bhakti Mulia,Kel. Jati Pulo,2023-04-03 07:59:07,2023-04-28 21:52:51
6011206561670347,Suci Hutagalung,53,Non-Student,F,dki,39,Cilangkap - Cililitan,Jln. Damai PBSI Cilangkap,RS Restu Kasih,2023-04-03 05:44:22,2023-04-28 18:04:30
6011275975124621,Drs. Puspa Nashiruddin,42,Non-Student,F,dki,39,BKN - Blok M,SD 01 Taman Mpu Sendok,St. Duren Kalibata 1,2023-04-03 08:24:00,2023-04-28 22:22:13
6011285188350939,Oliva Budiyanto,42,Non-Student,F,dki,4,Cinere - Bundaran Senayan,GBK Pintu 7,Bundaran Senayan 1,2023-04-08 07:05:12,2023-04-29 14:49:33
6011286338828865,Ajeng Halim,34,Non-Student,F,dki,4,Jambore Cibubur - Pasar Rebo,Mall Taman Palem 3,Perum Taman Kota 2,2023-04-09 06:14:01,2023-04-30 16:33:12
6011309044185857,"drg. Martaka Situmorang, S.Sos",32,Non-Student,M,dki,39,Pinang Ranti - Bundaran Senayan,Gatot Subroto Jamsostek Arah Barat,Gelora Bung Karno,2023-04-03 06:54:59,2023-04-28 22:58:16
6011317469180253,Ulya Suartini,43,Non-Student,F,dki,38,Cibubur - Balai Kota,Bank Indonesia 1,Wisma Nusantara,2023-04-03 08:02:15,2023-04-28 22:06:09
6011318555985316,"Cakrawangsa Narpati, S.H.",27,Non-Student,F,dki,39,Term. Rawamangun - Term. Manggarai,Perguruan Advent VII Rawamangun,Flyover Jatinegara 1,2023-04-03 09:33:37,2023-04-28 20:34:26
6011319634394124,Ira Andriani,20,Non-Student,M,dki,35,Rusun Sindang Koja - Kp. Sawah,Kec. Cilincing,Puskesmas Cilincing,2023-04-03 07:53:44,2023-04-28 08:49:30
6011327569819106,"Dr. Cici Natsir, S.Gz",42,Non-Student,M,dki,4,Jambore Cibubur - Pasar Rebo,Karet Kuningan,Buncit Indah,2023-04-08 20:10:23,2023-04-30 06:02:17
6011344618245142,Daniswara Narpati,19,Non-Student,M,dki,4,Lebak Bulus - Cipulir,Bintaro Kodam,Jln. Nusa Indah II,2023-04-08 11:37:58,2023-04-30 05:59:31
6011359873049658,Drs. Vino Prabowo,22,Non-Student,F,dki,4,Matraman Baru - Ancol,Jln. Pisangan Baru Utara 1,Jln. Rawamangun Muka Timur,2023-04-09 15:48:06,2023-04-29 12:42:31
6011379876309750,Hani Mandasari,25,Non-Student,F,dki,4,Rusun Pinus Elok - Rusun Pulo Gebang,BKN 1,Buncit Indah,2023-04-08 11:53:44,2023-04-29 11:10:21
6011380924843055,"Ir. Martaka Maheswara, M.TI.",36,Non-Student,M,dki,3,Kampung Rambutan - Bidara Cina,Cipulir,Gelanggang Remaja,2023-04-08 07:15:36,2023-04-29 20:59:47
6011389435937108,Hilda Permadi,40,Non-Student,M,dki,4,Grogol - Tubagus Angke,Cawang UKI,BNN LRT,2023-04-08 18:21:29,2023-04-29 12:25:22
6011390140483032,Ida Nashiruddin,39,Non-Student,F,dki,4,Kp. Rambutan - Taman Wiladatika,Danau Agung,Bandengan Selatan,2023-04-09 06:51:13,2023-04-29 21:20:59
6011393441256446,Bella Wulandari,24,Non-Student,F,dki,1,Tanah Abang - Jembatan Lima,Gracious,Simpang Ps. Pagi,2023-04-21 13:09:40,2023-04-21 15:01:19
6011412805910941,Sari Pradipta,36,Non-Student,M,dki,14,Stasiun Palmerah - Bundaran Senayan,DPR MPR 2,Manggala Wanabakti,2023-04-13 05:02:12,2023-04-19 17:56:35
6011419697000202,KH. Latif Rajata,27,Non-Student,F,dki,3,Ciledug - Tendean,CBD Ciledug,Mayestik,2023-04-09 11:10:09,2023-04-30 07:47:49
6011448644531027,Widya Mulyani,34,Non-Student,F,dki,4,Bekasi Barat - Blok M,Bundaran Senayan 1,Blok M Jalur 4,2023-04-08 15:36:36,2023-04-30 11:56:39
6011449627550133,Cawisadi Hardiansyah,19,Non-Student,F,dki,40,Tanah Abang - St. Gondangdia,Blok F,JPO Blok G,2023-04-03 07:01:22,2023-04-28 20:35:53
6011491438537776,Cut Dian Simanjuntak,43,Non-Student,M,dki,3,Grogol - Benhil,Ratu Prabu,Jln. H. Saidi,2023-04-15 09:49:44,2023-04-30 06:09:41
6011492243165720,Kuncara Laksmiwati,19,Non-Student,M,dki,1,Lebak Bulus - Cipulir,RA Kartini,Kolong Tol Jakarta Serpong 1,2023-04-07 17:32:17,2023-04-07 20:01:13
6011512120886757,Tasnim Maryati,58,Non-Student,F,dki,4,Rusun Rawa Bebek - Penggilingan,Ampera 1,JPO Blok G,2023-04-08 09:14:45,2023-04-29 17:32:22
6011512141688729,Nyoman Winarsih,25,Non-Student,F,dki,14,Pasar Minggu - Jagakarsa,Sbr. Jln. SMP 175,SDN Jagakarsa 01,2023-04-13 06:37:43,2023-04-19 21:32:03
6011526887160594,Rina Saragih,40,Non-Student,M,dki,38,Jambore Cibubur - Pasar Rebo,Gelanggang Remaja Ciracas,Jln. Dahlia KDW,2023-04-03 05:27:06,2023-04-28 17:57:59
6011532103411290,"Betania Hutasoit, S.Pt",50,Non-Student,M,dki,4,Blok M - PGC,Harmoni Arah Utara,Gg. Bhakti Lingkar Timur,2023-04-08 17:26:51,2023-04-29 12:30:27
6011537154923796,Talia Purnawati,32,Non-Student,F,dki,4,Gondangdia - Balai Kota,Jln. Bungur Besar VI,Cawang Otista,2023-04-09 05:47:05,2023-04-30 11:12:14
6011538949512787,"Calista Hastuti, S.Kom",29,Non-Student,M,dki,38,Tanjung Priok - Sukapura,Sbr. KBN Sukapura,Gading Orchard,2023-04-03 06:23:44,2023-04-28 19:32:09
6011543080425997,"Harsana Anggraini, M.M.",38,Non-Student,F,dki,39,S. Parman - Tanah Abang,Roxy,S Parman Podomoro City Arah Timur,2023-04-03 09:04:45,2023-04-28 22:19:34
6011582897349081,Ella Yuniar,21,Non-Student,F,dki,4,Pulo Gadung - Monas,CSW 1,ASMI,2023-04-08 21:30:43,2023-04-30 12:13:23
6011596915345442,Atmaja Nababan,16,Student,M,dki,34,Roxy - Benhil,ITC Roxy,Jln. Taman Jatibaru Timur,2023-04-03 09:25:00,2023-04-28 07:20:48
6011618540818377,"Cut Agnes Thamrin, S.Psi",54,Non-Student,F,dki,39,Rawamangun - Duren Sawit,Gg. Padi Pelita Cipinang,Sbr. GOR Pondok Bambu,2023-04-03 05:10:16,2023-04-28 18:28:39
6011627303030500,drg. Azalea Pranowo,20,Non-Student,F,dki,40,Rusun Komarudin - Penggilingan,Penggilingan,Penggilingan,2023-04-03 06:10:11,2023-04-28 19:17:30
6011651850954961,Cut Malika Wastuti,57,Non-Student,M,dki,40,Blok M - Kota,MH Thamrin,Gelora Bung Karno,2023-04-03 08:35:36,2023-04-28 19:29:02
6011656090843460,Cayadi Maryati,30,Non-Student,F,dki,12,Batusari - Grogol,Sbr. Komplek Kodam Jaya,Yayasan Alkahfi Jakbar,2023-04-13 11:24:18,2023-04-19 15:07:30
6011686133020107,"Alika Hutasoit, S.Gz",44,Non-Student,M,dki,39,Tanjung Priok - PGC 2,Ahmad Yani Bea Cukai,Sunter Kelapa Gading Arah Utara,2023-04-03 20:38:33,2023-04-28 22:32:40
6011718497540493,Langgeng Handayani,18,Student,M,dki,1,Tanjung Priok - Senen via Taman BMW,Sbr. Jln. H. Ung,Jembatan Item,2023-04-23 05:36:41,2023-04-23 08:35:44
6011718928121822,Ade Halimah,31,Non-Student,F,dki,14,Senen - Tanah Abang,Balai Kota 1,Jak Lingko Tanah Abang 2,2023-04-13 12:29:55,2023-04-19 19:28:32
6011737385609178,Darimin Mardhiyah,43,Non-Student,F,dki,39,Rusun Rawa Bebek - Kodamar,Pengadilan Negeri Jaktim 2,Simpang Tiga 1,2023-04-03 05:47:44,2023-04-28 17:21:07
6011748865588394,"Aurora Pangestu, S.Farm",49,Non-Student,M,dki,3,Kampung Rambutan - Tanjung Priok,Pasar Induk Kramat Jati,Blok E,2023-04-08 14:42:24,2023-04-30 21:36:00
6011760758453230,Opan Wibowo,50,Non-Student,M,dki,4,Bekasi Timur - Cawang,Ampera 1,Casablanca,2023-04-08 18:47:05,2023-04-30 09:41:38
6011776590403225,"drg. Nova Agustina, S.Sos",13,Student,F,dki,4,Bintara - Cipinang Indah,Gereja Santa Anna 1,Gereja Santa Anna 2,2023-04-09 15:55:29,2023-04-29 22:24:02
6011784924662888,Gamani Pratama,68,Non-Student,M,dki,4,Grogol - Srengseng,DPRD DKI Jakarta,Jln. Kemanggisan Utama VII,2023-04-08 09:24:21,2023-04-30 14:18:06
6011818608233762,Johan Palastri,20,Non-Student,F,dki,37,Pulo Gadung 2 - Tosari,Pramuka BPKP,TU Gas,2023-04-03 18:33:08,2023-04-28 18:34:40
6011818902381085,"Ir. Vivi Palastri, M.TI.",30,Non-Student,F,dki,4,Kampung Melayu - Duren Sawit,Cempaka Tengah,Bidara Cina 2,2023-04-09 07:01:17,2023-04-29 21:15:17
6011822091986589,"Yosef Novitasari, M.M.",40,Non-Student,F,dki,39,Senen - Blok M,Plaza Indonesia,IRTI,2023-04-03 09:53:14,2023-04-28 22:10:44
6011828579559046,Ir. Rafid Simbolon,51,Non-Student,M,dki,4,Bekasi Timur - Cawang,BNN LRT,Halimun,2023-04-09 05:09:06,2023-04-30 08:38:29
6011831480860198,"Drs. Among Wijaya, S.Pt",46,Non-Student,F,dki,4,Harmoni - Jakarta International Stadium,Grogol 1,Jln. Bendi Baru,2023-04-08 12:28:17,2023-04-29 09:25:50
6011861224604040,Marwata Kusumo,23,Non-Student,F,dki,4,Andara - Stasiun Universitas Pancasila,Gg. Sawo Jagakarsa,Jln. Raya Jagakarsa,2023-04-08 11:47:45,2023-04-29 05:53:31
6011890148789744,Darsirah Widodo,35,Non-Student,F,dki,4,Jakarta International Stadium - Senen,Gatot Subroto Jamsostek Arah Timur,Jln. Bekasi Timur VI,2023-04-09 08:07:13,2023-04-30 08:19:22
6011891604500799,"Gandi Agustina, S.Ked",23,Non-Student,F,dki,4,Blok M - Pasar Minggu,DPRD DKI Jakarta,Cikajang Wolter Monginsidi,2023-04-09 11:25:53,2023-04-29 14:19:49
6011915812790007,Sutan Joko Budiman,38,Non-Student,M,dki,37,Andara - Stasiun Universitas Pancasila,Jln. Pepaya V Jagakarsa,Pemadam Jagakarsa,2023-04-03 07:31:45,2023-04-28 19:02:35
6011916784323298,"Purwa Hutagalung, M.M.",17,Student,M,dki,4,Blok M - PGC,Gunawarman 2,Jelambar,2023-04-09 20:46:23,2023-04-29 06:47:51
6011917728048173,Shania Nuraini,33,Non-Student,F,dki,40,Rusun Rawa Bebek - Bukit Duri,Flyover Klender,Masjid Attahiriyah,2023-04-03 07:00:57,2023-04-28 21:22:58
6011941254478067,"Dt. Lasmanto Nuraini, S.I.Kom",41,Non-Student,M,dki,4,Bekasi Barat - Kuningan,Cipinang Kb. Nanas 2,Benhil 2,2023-04-09 18:40:30,2023-04-30 21:14:04
6011955512372292,Safina Pertiwi,39,Non-Student,M,dki,4,Kampung Rambutan - Monas,Jln. Bekasi Timur VI,Jln. Bendungan Melayu,2023-04-09 06:30:47,2023-04-30 14:22:03
6011961852805826,"Hj. Putri Marpaung, S.Kom",32,Non-Student,M,dki,38,Pulo Gadung 2 - Tosari,Pemuda Rawamangun,Pasar Rumput,2023-04-03 09:59:23,2023-04-28 21:45:43
6011966485146142,Bagya Prabowo,30,Non-Student,M,dki,4,Cawang UKI - Lubang Buaya,Jln. Bacang Lubang Buaya,Cawang Blue Bird 2,2023-04-09 06:19:22,2023-04-29 16:13:50
6011971911544803,"Drs. Cengkal Astuti, S.Gz",36,Non-Student,M,dki,37,Batusari - Grogol,Taman Anggrek,Yayasan Alkahfi Jakbar,2023-04-03 09:00:08,2023-04-28 21:11:59
6011980496984235,Dr. Sadina Hassanah,36,Non-Student,F,dki,38,Kampung Rambutan - Juanda via Pasar Baru,Pasar Cempaka Putih,Monas,2023-04-03 07:55:06,2023-04-28 21:28:32
6501276844154523,Latif Nainggolan,25,Non-Student,F,dki,1,Tanah Abang - Kebayoran Lama via Pos Pengumben,Komplek Hankam Cidodol,Jln. Pahlawan Sukabumi Selatan,2023-04-14 11:26:35,2023-04-14 13:55:54
6501453447414147,"Nadine Winarsih, S.T.",30,Non-Student,M,dki,1,Tanah Abang - Blok M,Jln. Taman Jatibaru Timur,Sari Pan Pacific,2023-04-04 17:24:28,2023-04-04 19:00:24
6502608039778006,Wardaya Mandala,55,Non-Student,M,dki,4,Kampung Rambutan - Pasar Rebo via Poncol,CSW 1,Jln. SMP 171,2023-04-08 21:03:32,2023-04-30 14:34:03
6502902290603767,Titi Siregar,50,Non-Student,M,dki,1,Pinang Ranti - Pramuka,Garuda Taman Mini,Pinang Ranti,2023-04-18 21:52:31,2023-04-18 22:28:22
6502937248567987,Gandi Kusmawati,77,Non-Student,M,dki,12,Sunter Boulevard Barat - Penjaringan,Danau Agung,Kemayoran Landas Pacu Timur,2023-04-13 08:10:35,2023-04-19 20:10:26
6505428590869475,dr. Janet Budiyanto,59,Non-Student,M,dki,13,Rusun Jatinegara Kaum - Pulo Gadung,Gg. Suzuki,Pintu Kawasan 1,2023-04-13 13:14:04,2023-04-19 19:26:20
6505561612113090,"Dt. Nyoman Latupono, S.Psi",33,Non-Student,F,dki,1,Tanjung Priok - Jembatan Item,Ps. Bambu Kuning,Jln. Tenggiri Raya,2023-04-13 10:55:14,2023-04-13 12:17:41
6507536585974874,Calista Lazuardi,35,Non-Student,F,dki,38,Pulo Gadung - Monas,Bermis,Atrium,2023-04-03 06:54:59,2023-04-28 22:56:38
6507638073318307,Hani Nugroho,36,Non-Student,F,dki,13,Kalideres - Puri Kembangan,Jln. H. Kincan Rawa Buaya,Gg. H. Doel Bojong Raya,2023-04-13 12:37:34,2023-04-19 17:12:06
6509546148313351,Edi Susanti,42,Non-Student,M,dki,14,Stasiun Tebet - Karet via Patra Kuningan,Ambassador,Kota Kasablanka,2023-04-13 09:24:31,2023-04-19 17:39:57
6509916602424061,Purwadi Anggraini,32,Non-Student,M,dki,37,Kampung Melayu - Duren Sawit,SDN Cipinang Besar Selatan,Sekolah Tunas Cemerlang,2023-04-03 08:51:09,2023-04-28 20:46:17
6510013988638519,"Cagak Maheswara, S.Sos",32,Non-Student,F,dki,40,Bekasi Barat - Kuningan,Imperium,Kayuringin 2,2023-04-03 06:01:44,2023-04-28 19:08:32
6510019920587300,Anastasia Marpaung,38,Non-Student,F,dki,1,Cawang UKI - Lubang Buaya,Masjid Jami Hasbi,Puri Ardhya Garini,2023-04-09 15:04:04,2023-04-09 16:49:35
6510380828231726,"KH. Yosef Prayoga, S.Farm",39,Non-Student,M,dki,13,Stasiun Tebet - Kampung Melayu,Klinik Otista,Flyover Kampung Melayu,2023-04-13 11:55:54,2023-04-19 21:57:26
6510567196644064,Asman Zulaika,16,Student,M,dki,1,Cinere - Kuningan,BNI Syariah,Menara Duta,2023-04-20 20:17:36,2023-04-20 22:50:19
6511374554985729,Hj. Yulia Situmorang,25,Non-Student,F,dki,4,Harmoni - Jakarta International Stadium,Mangga Besar Arah Selatan,Blok F,2023-04-08 19:58:28,2023-04-29 13:14:46
6512908091827214,"Bakti Nurdiyanti, S.H.",14,Student,F,dki,1,Stasiun Tebet - Karet via Underpass,Karet Pedurenan 1,Plaza Sentral,2023-04-26 09:05:16,2023-04-26 12:00:51
6515621790318925,Iriana Riyanti,28,Non-Student,M,dki,39,Kalideres - Puri Kembangan,Gg. H. Doel Bojong Raya,Sbr. Jln. Ruby Kembangan Utara,2023-04-03 06:14:47,2023-04-28 06:33:23
6515664053356414,Kezia Maryadi,46,Non-Student,M,dki,1,Harapan Baru - Pulo Gebang via Rawa Kuning,Masjid Jami Al Muhsinin,Simpang Bundaran Ikan Harapan Indah Raya 1,2023-04-05 19:00:13,2023-04-05 20:22:38
6519634770438502,Zulaikha Suryatmi,33,Non-Student,M,dki,1,Kp. Rambutan - Kalisari,Pool Blue Bird Cijantung,Jln. Balai Kimia,2023-04-30 10:44:59,2023-04-30 13:42:14
6520849770634960,"Drs. Hilda Anggraini, S.Farm",42,Non-Student,M,dki,3,Bulak Turi - Tanjung Priok,Blok E,Jak Lingko Tanah Abang 2,2023-04-08 18:08:01,2023-04-23 21:57:27
6521040134321754,"Sutan Rosman Laksita, S.I.Kom",30,Non-Student,F,dki,37,Pulo Gadung 2 - Tosari,Pramuka BPKP,Bermis,2023-04-03 05:56:24,2023-04-28 18:21:35
6521117877849611,Hamima Budiman,44,Non-Student,M,dki,4,Pasar Minggu - Velbak,At Thahiriah 1,Pajak Dan Retribusi Cakung,2023-04-08 16:05:58,2023-04-29 18:05:34
6521363371251116,Galuh Susanti,18,Student,F,dki,4,Blok M - Pasar Minggu,Blok M Jalur 3,Bundaran Senayan,2023-04-08 17:59:36,2023-04-30 19:46:49
6522223396521548,Lukita Wulandari,14,Student,M,dki,1,St. LRT Pegangsaan Dua - JIS,Puskesmas Kelapa Gading,Kel. Pegangsaan Dua,2023-04-07 10:47:59,2023-04-07 12:43:50
6522272102888311,Ifa Widiastuti,18,Student,F,dki,1,Cibubur - BKN,Buperta Cibubur,Cibubur Junction,2023-04-19 08:52:26,2023-04-19 10:27:34
6523645346654293,Nugraha Uyainah,43,Non-Student,M,dki,40,Kampung Rambutan - Pinang Ranti,Garuda Taman Mini 1,SDN Dukuh 05,2023-04-03 09:54:33,2023-04-28 21:54:01
6523744164769869,Fathonah Wacana,41,Non-Student,M,dki,1,Terminal Kalideres - Terminal Muara Angke,Puskesmas Cengkareng,Galeri Niaga Mediterania 2,2023-04-18 19:22:55,2023-04-18 21:40:01
6525432887576005,Bagya Budiyanto,33,Non-Student,F,dki,3,BKN - Blok M,Flyover Radin Inten 2,Klapa Village Pondok Kelapa,2023-04-08 13:08:43,2023-04-29 22:59:55
6528986136645686,"Kawaya Sudiati, S.Farm",20,Non-Student,F,dki,4,Bekasi Barat - Blok M,Bundaran Senayan 2,Kayuringin 2,2023-04-08 13:39:36,2023-04-29 18:10:17
6529087112754011,Yunita Purnawati,18,Student,M,dki,4,Cibubur - Kuningan,Bumi Perkemahan Ragunan,Jatipadang Raya,2023-04-09 06:35:34,2023-04-29 21:02:26
6529240909455553,Genta Natsir,42,Non-Student,F,dki,38,Cililitan - Kp. Pulo,Kel. Halim Perdana Kusuma,Gereja Oikumene,2023-04-03 06:39:26,2023-04-28 20:41:23
6530217723210577,Azalea Sinaga,45,Non-Student,M,dki,39,Ciputat - CSW,Ps. Ciputat,Pom Bensin Ciputat,2023-04-03 09:59:08,2023-04-28 23:12:36
6531733212216122,Saadat Habibi,21,Non-Student,F,dki,3,Cilangkap - Cililitan,Kel. Cililitan,Jln. H Emuntipala I,2023-04-15 21:17:34,2023-04-30 21:00:06
6532316827167408,"Hj. Ella Dabukke, S.E.I",36,Non-Student,M,dki,4,Bintaro - Fatmawati,Poltek Bunda Kandung,Carrefour Lebak Bulus,2023-04-08 10:40:05,2023-04-30 21:55:33
6534345904864320,"drg. Danang Lailasari, M.M.",51,Non-Student,F,dki,38,Cililitan - Condet,Jln. Munggang,Condet Raya,2023-04-03 06:24:57,2023-04-28 21:50:36
6534999720888762,"Wage Winarno, S.Kom",17,Student,M,dki,39,TU Gas - Bundaran Senayan,Bundaran Senayan,Utan Kayu,2023-04-03 06:28:14,2023-04-28 18:41:40
6536010352045925,"Dt. Tri Wacana, S.I.Kom",28,Non-Student,F,dki,1,Terminal Rawamangun - Cipinang Muara,Masjid Jami At Taqwa 3,Yayasan Perguruan Rakyat 2,2023-04-03 20:51:34,2023-04-03 22:58:57
6537969337815729,"drg. Amelia Narpati, S.I.Kom",40,Non-Student,F,dki,4,Rusun Komarudin - Penggilingan,Jln. Swasembada Barat VIII,Jln. Swasembada Barat II,2023-04-09 16:32:25,2023-04-30 18:23:07
6539040209758344,"Puti Febi Sitorus, M.TI.",25,Non-Student,M,dki,4,Bekasi Barat - Blok M,Jln. Belanak III Rawamangun,GOR Sumantri 2,2023-04-09 08:31:57,2023-04-30 14:29:46
6539609181866141,"R.A. Ani Mahendra, S.Gz",28,Non-Student,F,dki,39,Puri Beta - Dukuh Atas,Rawa Barat,Semanggi,2023-04-03 08:12:05,2023-04-28 21:48:36
6540503371279610,Bakti Yuliarti,26,Non-Student,M,dki,39,Matraman Baru - Ancol,Matraman 1,Tegalan,2023-04-03 09:02:54,2023-04-28 20:52:56
6540672233441260,"Emil Widiastuti, S.Gz",26,Non-Student,M,dki,40,Tanah Abang - Kebayoran Lama,RS Medika Permata Hijau 3,Jln. Asshofa Raya,2023-04-03 05:40:51,2023-04-28 19:24:21
6540723056644645,Tgk. Wani Prasetyo,13,Student,M,dki,1,Rusun Marunda - Terminal Terpadu Pulo Gebang,Rusun Rorotan,Asrama Marinir Marunda 2,2023-04-13 07:26:23,2023-04-13 10:18:31
6541451803309614,Harsaya Rahayu,26,Non-Student,M,dki,40,Pulo Gadung - Rawa Buaya via Balai Kota,Jembatan Baru,Monas,2023-04-03 08:26:10,2023-04-28 21:10:38
6542284999119557,Tirta Rajata,24,Non-Student,M,dki,1,Lebak Bulus - Pasar Baru via Tomang,Tanah Kusir Kodim,RS Tarakan,2023-04-06 15:57:24,2023-04-06 17:51:38
6542837703080439,Aurora Nasyiah,33,Non-Student,M,dki,39,Pulo Gadung 2 - Dukuh Atas 2,Velodrome,Dukuh Atas 2,2023-04-03 06:32:33,2023-04-28 17:51:13
6543370786192839,Enteng Novitasari,57,Non-Student,M,dki,13,Rusun Rawa Bebek - Penggilingan,Rusun Rawa Bebek,Walikota Jakarta Timur 2,2023-04-13 06:43:27,2023-04-19 19:50:57
6543676226758108,Kairav Rajasa,22,Non-Student,F,dki,39,Kampung Melayu - Ragunan,Pertigaan Pejaten Barat,Cervino Village,2023-04-03 07:32:21,2023-04-28 21:49:59
6544577386584806,"Tgk. Shakila Pangestu, S.H.",23,Non-Student,M,dki,14,Cinere - Bundaran Senayan,SPBU Limo Cinere 1,Perempatan Gandul,2023-04-13 09:52:31,2023-04-19 17:37:47
6544828689784746,Ina Sudiati,43,Non-Student,M,dki,37,Rusun Pesakih - Kalideres,Pertamina Kalideres Daan Mogot,Pesakih 1,2023-04-03 07:44:56,2023-04-28 22:56:03
6547155617203954,drg. Artawan Sitorus,72,Non-Student,M,dki,14,Kampung Melayu - Ragunan,RSUD Pasar Minggu,Simpang Tebet Barat Raya,2023-04-13 08:04:54,2023-04-19 20:59:49
6547377960862547,Fitriani Rahmawati,18,Student,F,dki,4,Kampung Rambutan - Ragunan,Jatipadang Raya,Jln. H. Saidi,2023-04-08 12:12:07,2023-04-30 10:19:22
6549077052972315,Olivia Irawan,40,Non-Student,M,dki,1,Stasiun Palmerah - Bundaran Senayan,Manggala Wanabakti,St. Palmerah,2023-04-08 05:36:09,2023-04-08 08:16:20
6550332736004951,Upik Lailasari,40,Non-Student,F,dki,4,Pinang Ranti - Bundaran Senayan,Gelora Bung Karno,Bundaran Senayan,2023-04-08 15:44:57,2023-04-29 10:30:39
6551773153088424,Ellis Prasetya,72,Non-Student,F,dki,1,Kalibata - Kuningan,Sbr. BPJS Jaksel,Sbr. TK Aisyiyah 4 Tebet Timur,2023-04-25 11:12:14,2023-04-25 11:42:03
6552821364099885,"T. Ikhsan Maryati, S.Kom",54,Non-Student,F,dki,37,Rusun Waduk Pluit - Penjaringan,Gg. VIII Muara Baru,Sbr. Gg. Elektro,2023-04-03 09:23:07,2023-04-28 19:23:34
6556778552086817,Kurnia Mulyani,38,Non-Student,F,dki,1,Rusun Pesakih - Kalideres,Pesakih 1,Rusun Pesakih,2023-04-23 13:54:16,2023-04-23 16:20:21
6558313572530681,"Asman Mansur, M.Ak",15,Student,M,dki,39,Monas - Pantai Indah Kapuk,Pantai Maju,Seberang Food Street,2023-04-03 09:29:00,2023-04-28 19:15:51
6558770227673366,Tgk. Nurul Pranowo,32,Non-Student,F,dki,37,Terminal Kampung Melayu - Kapin Raya,Jln. Kesadaran Kali Malang,Jln. Cipinang Bali III,2023-04-03 06:54:07,2023-04-28 21:46:54
6559195405774555,Puspa Wibowo,42,Non-Student,F,dki,39,Tongtek - Tebet Eco Park (TEP) - Cililitan,Gebu Minang,Klinik Firdausy,2023-04-03 09:37:58,2023-04-28 20:58:21
6562850163811263,Dina Prabowo,43,Non-Student,F,dki,4,Joglo - Blok M,Enggano,Cawang Soetoyo,2023-04-09 08:08:11,2023-04-29 07:57:30
6563524092020960,Hendra Andriani,32,Non-Student,M,dki,39,Rusun Pondok Bambu - Walikota Jakarta Timur,Flyover Radin Inten 1,Rusun Pondok Bambu,2023-04-03 06:36:11,2023-04-28 16:55:36
6563676663681545,Mala Agustina,63,Non-Student,M,dki,3,Pinang Ranti - Pramuka,Garuda Taman Mini,BKN,2023-04-08 15:23:33,2023-04-23 20:41:50
6564335022266287,"Vicky Purnawati, S.Farm",30,Non-Student,M,dki,1,Gondangdia - Balai Kota,Sbr. Goethe Institute,Selatan St. Gondangdia,2023-04-16 09:32:20,2023-04-16 10:42:44
6565479857225684,Gina Salahudin,57,Non-Student,M,dki,1,Bulak Ringin - Kampung Rambutan,Man 2 Jakarta,Sekolah Bumi Husada Ciracas,2023-04-20 05:23:10,2023-04-20 07:38:39
6565954125692691,Balangga Wastuti,30,Non-Student,M,dki,4,Universitas Indonesia - Lebak Bulus,Jagakarsa St. Lenteng Agung,Gg. Ampera BMW Astra,2023-04-08 06:42:37,2023-04-29 06:18:19
6567245294939171,Makuta Hasanah,14,Student,M,dki,1,Tanjung Priok - PGC 2,Cipinang Kebon Nanas,Cempaka Putih,2023-04-14 05:40:20,2023-04-14 07:51:08
6569399043245469,Maya Marpaung,19,Non-Student,M,dki,4,Kampung Rambutan - Ragunan,Jln. Gempol Raya,Departemen Pertanian,2023-04-09 21:11:13,2023-04-30 11:33:16
6569508543964383,"Tgk. Hesti Situmorang, M.TI.",28,Non-Student,F,dki,1,Cililitan - Kp. Pulo,Dinas Lingkungan Hidup,Sbr. Kec. Makasar,2023-04-29 08:33:17,2023-04-29 11:30:27
6570035474604116,Hasta Anggriawan,24,Non-Student,F,dki,40,Batusari - Grogol,Komplek Kodam Jaya Kb. Jeruk,Simpang Kemanggisan Ilir Raya,2023-04-03 06:25:55,2023-04-28 17:53:16
6571636366239447,Hamzah Zulaika,38,Non-Student,M,dki,39,Kalibata - Kuningan,Sbr. SMA Islam As Syafiiyah 01,Puri Imperium,2023-04-03 06:12:48,2023-04-28 19:16:48
6572023263706241,"H. Limar Safitri, M.Pd",16,Student,F,dki,3,Blok M - Kota,Pesakih 2,Kalideres 1,2023-04-15 05:13:18,2023-04-30 21:56:10
6572535888310380,Jais Thamrin,29,Non-Student,F,dki,37,Meruya - Blok M,Jln. H. Rohimin Swadarma,Kartini Hospital 2,2023-04-03 07:03:21,2023-04-28 19:21:55
6573313022751813,Jaya Padmasari,40,Non-Student,M,dki,39,Dwikora - Penas Kalimalang,Simpang Mandala Maphalindo,Lapangan Bola Danu Setiawan,2023-04-03 06:52:16,2023-04-28 19:28:31
6575045651468974,Michelle Aryani,25,Non-Student,F,dki,1,Tanah Abang - Grogol via Tawakal,Jak Lingko Tanah Abang,Jln. Petamburan IIb,2023-04-10 06:57:10,2023-04-10 07:18:25
6575130739600630,Danuja Usada,22,Non-Student,F,dki,38,Pulo Gadung 2 - Tosari,Pasar Rumput,Matraman 2,2023-04-03 06:12:14,2023-04-28 18:07:56
